year,granteename,fips,countyOriginal,county,contexts,settings,ct
2024,Minneapolis Health Department,,Hennepin County,Hennepin,"MN Moves, MN Well-being",Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Workplace,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Moves",Community,1
2024,Hennepin County,,Hennepin County,Hennepin,"MN Breathes, MN Well-being",Community,1
2024,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Well-being",Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,"MN Moves, MN Well-being",Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Health Care,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Health Care,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,"MN Eats, MN Well-being","Health Care, Workplace",1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,"MN Eats, MN Well-being","Community, Health Care",1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,"MN Breathes, MN Eats",Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Moves,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Child Care,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,"Schools, Workplace",1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Breathes,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,"MN Breathes, MN Well-being",Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Health Care,1
2024,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2024,Minneapolis Health Department,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,"MN CFT, MN Eats, MN Moves","Community, Schools",1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,"MN CFT, MN Eats",Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,"MN Eats, MN Moves",Child Care,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,"MN CFT, MN Moves",Schools,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,"MN CFT, MN Eats, MN Moves",Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Eats,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Eats,Schools,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN CFT,Community,1
2023,"Bloomington, Edina, Richfield",,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Moves, MN Well-being","Schools, Workplace",1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Moves",Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Moves, MN Well-being",Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Moves, MN Well-being","Schools, Workplace",1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Moves, MN Well-being",Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,"Community, Health Care",1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Health Care,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Health Care,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Well-being","Schools, Workplace",1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Moves",Community,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Moves",Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Moves,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Moves",Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Moves, MN Well-being","Schools, Workplace",1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Moves",Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Moves,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Eats, MN Well-being",Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Moves, MN Well-being","Schools, Workplace",1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,"MN Moves, MN Well-being",Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Health Care,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Health Care,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Schools,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Health Care,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Workplace,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Health Care,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN CFT,Health Care,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Eats,Community,1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,"Health Care, Workplace",1
2023,Hennepin County,,Hennepin County,Hennepin,MN Well-being,Community,1
2023,Minneapolis Health Department,,Hennepin County,Hennepin,MN Moves,Schools,1
